Denmark,,,,,,,,,,
,,,,,,,,,,
train,,valid,,,Test,,,,,
MAE,ADE,MAE,ADE,,MAE,ADE,RMSE,,,MAE
0.00111908,111.0107829,0.001265051,131.2198302,,0.001197364,119.8175863,0.00210778,,,RMSE
0.001147498,114.5605961,0.001293212,133.1360293,,0.001251295,126.0527681,0.002162382,,Mean,0.002130685
0.001175347,118.4663953,0.001292608,132.9488815,,0.001258731,128.090978,0.002155737,,Std,2.89E-05
0.001140481,113.6483518,0.001285235,133.1651952,,0.001199293,120.2688475,0.002088564,,,
0.001172967,118.0961505,0.001298262,135.2243073,,0.001279876,131.8690954,0.002180139,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Learning rate: 0.005,,,,,,,,,,
,,,,,,,,,,
train,,valid,,,Test,,,,,
MAE,ADE,MAE,ADE,,MAE,ADE,RMSE,,,MAE
0.001176964,135.3728324,0.001419539,138.2292068,,0.00147187,138.9544128,0.002613106,,Mean,0.001381761
0.000967514,132.7875051,0.001261443,136.3848947,,0.001252155,136.1046948,0.002369614,,Std,0.000184812
0.001012693,133.3379639,0.001246674,136.1646469,,0.001242509,135.9801924,0.002363251,,,ADE
0.001282902,136.5601966,0.001793679,142.2549467,,0.001755558,141.8143636,0.00293754,,Mean,137.6104009
0.001006785,133.273253,0.001284977,136.5952599,,0.001219191,135.6797895,0.002355269,,Std,2.168797861
0.001004599,133.2110967,0.001248417,136.1310434,,0.00125553,136.0683032,0.002356569,,,RMSE
0.001170934,135.2306961,0.001647759,140.8736249,,0.001529169,139.4184979,0.002661558,,Mean,0.002500637
0.001038436,133.6138867,0.001321093,137.0234643,,0.001259364,136.1487064,0.002357406,,Std,0.00021158
0.001218911,135.8299983,0.001568859,140.0577244,,0.001560925,139.7228859,0.00268965,,,
0.001022283,133.4352711,0.001332351,137.0713296,,0.001271339,136.212162,0.002302411,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,3,,
,,,,,,,,,,
Learning rate: 0.001,,,,,,,,,,
,,,,,,,,,,
train,,valid,,,Test,,,,,
MAE,ADE,MAE,ADE,,MAE,ADE,RMSE,,,MAE
0.001194714,120.4222656,0.001330498,138.2203971,,0.001294832,133.0889342,0.002181751,,Mean,0.001229675
0.001149522,114.6926653,0.00123564,125.6673968,,0.00121111,122.0978068,0.002100441,,Std,3.13E-05
0.001143745,113.9365593,0.001226961,124.5047024,,0.001209901,121.8660562,0.002081426,,,ADE
0.001163361,116.4287454,0.001231118,124.9778205,,0.001216842,122.6560577,0.002091985,,Mean,124.5627346
0.001149833,114.7216736,0.001244155,126.7763313,,0.001210734,122.254199,0.002093249,,Std,3.985737784
0.001204331,121.6507015,0.001313893,136.0875033,,0.001280013,130.6505078,0.002150821,,,RMSE
0.001157173,115.6704322,0.001238767,126.712324,,0.001207422,122.0593393,0.00210105,,Mean,0.002112078
0.001138361,113.2274182,0.001210635,122.5179533,,0.001213134,122.4577297,0.002112007,,Std,3.07E-05
0.001171559,117.6436231,0.001236642,125.6147405,,0.001225025,124.3172524,0.00210015,,,
0.00116746,116.9750147,0.001231884,124.9838113,,0.00122774,124.1794633,0.002107894,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
